Name,Meaning,Reference,Gender,Origin,Lucky #,Religion,Short Name,Name Length,Personalities
Gulrang,The Color Of The Flowers,,Girl,Urdu,5,Muslim,NO,7 Letters and 1 Word,
Ghanwa,Generous Queen,,Girl,Sindhi,4,Muslim,YES,6 Letters and 1 Word,
Ghassedak,A Flower (Dandelion),,Girl,Persian,8,Muslim,NO,9 Letters and 1 Word,
Gulbasham,Flower JESSMINE ,,Girl,Urdu,6,Muslim,NO,9 Letters and 1 Word,
Ghumra,Saffron,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Taqiya,"God-fearing, devout, pious",,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Talba,Seeking,,Girl,Urdu,2,Muslim,YES,5 Letters and 1 Word,
Tamar,Date Palm,,Girl,Arabic,7,Muslim,YES,5 Letters and 1 Word,
Tahiyya,"Greeting, Cheer,",,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Ghazla,Like young Doe,,Girl,Urdu,7,Muslim,YES,6 Letters and 1 Word,
Tahiyah,"In Sindhi meaning is : Greeting, cheer,",,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Takseen,"Variant Of Taskin: Satisfaction, Peace,",,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Teera,Flight,,Girl,Urdu,8,Muslim,YES,5 Letters and 1 Word,
Tishna,Thirsts,,Girl,Urdu,8,Muslim,YES,6 Letters and 1 Word,
Taiel,"Wealthy, affluent",,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Taaibah,"One who refrains from evil-doings, repentant,",,Girl,Urdu,7,Muslim,NO,7 Letters and 1 Word,
Taibah,Repentant,,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Thana,"Thanks Giving,",,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Taj,Crown,,Girl,Arabic,8,Muslim,YES,3 Letters and 1 Word,
Wadi,"Gentle, calm,",,Girl,Urdu,2,Muslim,YES,4 Letters and 1 Word,
Wediqa,Greenery,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Wakeela,"Agent,",,Girl,Urdu,3,Muslim,NO,7 Letters and 1 Word,
Wasfiyah,Depictive,,Girl,Urdu,5,Muslim,NO,8 Letters and 1 Word,
Wajna,Cheeks,,Girl,Urdu,1,Muslim,YES,5 Letters and 1 Word,
Wasifah,One who describes,,Girl,Urdu,2,Muslim,NO,7 Letters and 1 Word,
Wahifa,"Servant, Lady-in-waiting,",,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Afsa,Prophet Mohammeds PBUH wife,,Girl,Urdu,8,Muslim,YES,4 Letters and 1 Word,
Wesama,The effect of beauty,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Alfa,Beginning,,Girl,Arabic,5,Muslim,YES,4 Letters and 1 Word,
Wedida,Loving,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Anjuman,"Place of gathering, Committee",,Girl,Punjabi,9,Muslim,NO,7 Letters and 1 Word,
Aimal,Friend,,Girl,Pashto,9,Muslim,YES,5 Letters and 1 Word,
Aleena,Good-Looking,,Girl,Urdu,3,Muslim,YES,6 Letters and 1 Word,
Wania,God's Gift ,,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Ammara,"She who commands, Eternal, Unfading, Bitter",,Girl,Urdu,7,Muslim,YES,6 Letters and 1 Word,
Ashira,Wealthy Or I Will Sing,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Shakeela,"Variant Of Shakila: Well Shaped, Beautiful,",,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Susi,"In biblical meaning is : Horse, swallow, moth,",,Girl,Arabic,4,Muslim,YES,4 Letters and 1 Word,
Salsabil,A fountain in Paradise,,Girl,Urdu,2,Muslim,NO,8 Letters and 1 Word,
Dosia,"Rare, Extraordinary",,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Dossi,Servant,,Girl,Arabic,8,Muslim,YES,5 Letters and 1 Word,
Dinaz,The Sea,,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Gulgona,RED STUFF,,Girl,Urdu,5,Muslim,NO,7 Letters and 1 Word,
Ghamis,Rare thing,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Ghsiqa,like moon night,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Gazbiyya,Variant transcription of JATHIBIYYA,,Girl,Urdu,4,Muslim,NO,8 Letters and 1 Word,
Ghaneemah,"Spoils, booty",,Girl,Urdu,1,Muslim,NO,9 Letters and 1 Word,
Ghotai,"Bud,",,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Talibah,"In egyptian meaning is : Seeks knowledge,",,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Taahirah,Clean,,Girl,Urdu,3,Muslim,NO,8 Letters and 1 Word,
Tahirih,Pure,,Girl,Persian,9,Muslim,NO,7 Letters and 1 Word,
Taja,To mention,,Girl,Arabic,8,Muslim,YES,4 Letters and 1 Word,
Taseer,"Result, Effect",,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Tahniat,Congratulations,,Girl,Urdu,9,Muslim,NO,7 Letters and 1 Word,
Gharra,Noble lady,,Girl,Urdu,4,Muslim,YES,6 Letters and 1 Word,
Waasilah,"Joining, connecting,",,Girl,Urdu,1,Muslim,NO,8 Letters and 1 Word,
Ghazal Ra'na,Like Doe beloved,,Girl,Urdu,9,Muslim,NO,12 Letters and 2 Word,
Wabisah,"Bin Mabad RA had this name,",,Girl,Urdu,3,Muslim,NO,7 Letters and 1 Word,
Warqah,"Petal of a flower,",,Girl,Urdu,9,Muslim,YES,6 Letters and 1 Word,
Wijida,"Finder, Excited,",,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Weejida,"Variant Of Wijida: Finder, Excited,",,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Waheedah,"Unique, singular, unparalleled, alone,",,Girl,Urdu,9,Muslim,NO,8 Letters and 1 Word,
Waddia,"Amicable, friendly,",,Girl,Urdu,1,Muslim,YES,6 Letters and 1 Word,
Wadhaa,Pretty,,Girl,Urdu,6,Muslim,YES,6 Letters and 1 Word,
Wahabah,This was the name of a poetess,,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Wurud,Roses,,Girl,Urdu,6,Muslim,YES,5 Letters and 1 Word,
Wahbiyah,Giving,,Girl,Urdu,8,Muslim,NO,8 Letters and 1 Word,
Wateeb,Heart,,Girl,Urdu,8,Muslim,YES,6 Letters and 1 Word,
Walihah,This was the name of a poetess,,Girl,Urdu,1,Muslim,NO,7 Letters and 1 Word,
Wrashmin,"Silken,",,Girl,Urdu,2,Muslim,NO,8 Letters and 1 Word,
Waheefa,"Variant Of Wahifa: Servant, Lady-in-waiting,",,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Wakalat,"Advocacy,",,Girl,Urdu,3,Muslim,NO,7 Letters and 1 Word,
Wadeedah,"Lover, Friend, Beloved, Devoted",,Girl,Urdu,3,Muslim,NO,8 Letters and 1 Word,
Waheebah,"One who gives,",,Girl,Urdu,8,Muslim,NO,8 Letters and 1 Word,
Lakhta,"Ear Ring,",,Girl,Urdu,9,Muslim,YES,6 Letters and 1 Word,
Labbaanah,Milk,,Girl,Urdu,2,Muslim,NO,9 Letters and 1 Word,
Waqida,Torch burning,,Girl,Arabic,8,Muslim,YES,6 Letters and 1 Word,
Laoob,In Pretender,,Girl,Urdu,9,Muslim,YES,5 Letters and 1 Word,
Leshah,Woman,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Lujaina,Silver,,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Laqa,"Vision, Dowry, Meeting",,Girl,Arabic,5,Muslim,YES,4 Letters and 1 Word,
Lakeysha,"Woman,",,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Lakeesha,"Woman,",,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Lalzari,"Lal - Ruby, Zar - Golden,",,Girl,Urdu,4,Muslim,NO,7 Letters and 1 Word,
Laveeza,Angel Of Heaven,,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Lekeesha,"Woman,",,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Lakecia,"Woman,",,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Lakicia,"Woman,",,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Muslima,Devout Believer,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Lajwerd,Precious Nile,,Girl,Persian,1,Muslim,NO,7 Letters and 1 Word,
Layly,"Nocturnal, One Who Does Anything By Night",,Girl,Persian,8,Muslim,YES,5 Letters and 1 Word,
La'abat,Lover,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Midha,definition,,Girl,Urdu,9,Muslim,YES,5 Letters and 1 Word,
Meeram,flower Bouquet,,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Madihah,"Praiseworthy,",,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Marib,"Ultimate Goal, Destiny, Conclusion",,Girl,Urdu,9,Muslim,YES,5 Letters and 1 Word,
Mata,"FUND ,assets",,Girl,Arabic,7,Muslim,YES,4 Letters and 1 Word,
Maymunah,"Auspicious, Blessed,",,Girl,Arabic,7,Muslim,NO,8 Letters and 1 Word,
Mazia,"The white coats of mail,soft",,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Mayeda,"The fruits of heaven, the cloth on which you eat in Heaven, The suraah Mayeda in the Quran",,Girl,Urdu,9,Muslim,YES,6 Letters and 1 Word,
La'aeen,Bad,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Laahab,Fire,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Laahizah,Watcher,,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Maaarifa,"Face, Countenance, Features",,Girl,Urdu,4,Muslim,NO,8 Letters and 1 Word,
Lakitia,"Woman,",,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Laahfah,Helper,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Laabsah,Stay,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Latimah,"Scent,",,Girl,Urdu,7,Muslim,NO,7 Letters and 1 Word,
Laabtah,Desire,,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Laketia,"Woman,",,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Lraaz,"MYSTERY,",,Girl,Urdu,3,Muslim,YES,5 Letters and 1 Word,
Laseef,"Glitter,",,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Lawahiz,"glances in Arabic,",,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Lekeisha,"Woman,",,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Lutf,"Kindness, friendliness",,Girl,Urdu,3,Muslim,YES,4 Letters and 1 Word,
Ferwa,Hobby,,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Fannan,Artist,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Farrah,"Joy, Joyful",,Girl,Arabic,10,Muslim,YES,6 Letters and 1 Word,
Firdousi,The Firdous,,Girl,Urdu,9,Muslim,NO,8 Letters and 1 Word,
Forouzan,Shining,,Girl,Persian,2,Muslim,NO,8 Letters and 1 Word,
Fadilah,"Virtue,",,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Fatina,Captivating,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Fairoza,"Turquoise, Precious Stone,",,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Kunwal,The Beautiful Flowers Bloom In The Water,,Girl,Urdu,5,Muslim,YES,6 Letters and 1 Word,
Fatira,Regeneratrix ,,Girl,Urdu,7,Muslim,YES,6 Letters and 1 Word,
Faatihah,"Begning, introduction, perface, opner, conqueror,",,Girl,Urdu,3,Muslim,NO,8 Letters and 1 Word,
Femida,Wise,,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Kabeera,"Variant Of Kabira: Great,",,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Kaamla,In Muslim meaning is : Perfect,,Girl,Arabic,4,Muslim,YES,6 Letters and 1 Word,
Kaheesha,"This was the name of a poetess, daughter of al-Waqa",,Girl,Urdu,3,Muslim,NO,8 Letters and 1 Word,
Khatira,"Wish, desire,",,Girl,Urdu,9,Muslim,NO,7 Letters and 1 Word,
Kamilla,"The Perfect One,",,Girl,Arabic,9,Muslim,NO,7 Letters and 1 Word,
Khafifa,Small,,Girl,Urdu,10,Muslim,NO,7 Letters and 1 Word,
Paamoz,Bird,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Payaan,The Edge,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Paridukht,Beautiful,,Girl,Arabic,1,Muslim,NO,9 Letters and 1 Word,
Paakizah,Pure,,Girl,Arabic,7,Muslim,NO,8 Letters and 1 Word,
Pakzadi,"Washerwoman, Laundress, Launderer's Wife",,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Paaindah,Always,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
ParAawar,High Speed,,Girl,Arabic,3,Muslim,NO,8 Letters and 1 Word,
Paares,The Name Of A Stone,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Paymaan,Promise,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Marella,"In celtic meaning is : Shining sea, Variant of Muriel",,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Mubeena,"Evident Clear,",,Girl,Persian,8,Muslim,NO,7 Letters and 1 Word,
Mariyah,"Purity, To Desire",,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Paashna,Back,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Mawiya,In Muslim meaning is : Old Arabic name,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Mushk,Saint,,Girl,Arabic,7,Muslim,YES,5 Letters and 1 Word,
Meh,Elderly,,Girl,Persian,9,Muslim,YES,3 Letters and 1 Word,
Mana,"Alike, Similar Also Name Of A God",,Girl,Persian,1,Muslim,YES,4 Letters and 1 Word,
Manhal,"Fountains, spring of salubrious water,",,Girl,Urdu,5,Muslim,YES,6 Letters and 1 Word,
Mahum,Moons Light,,Girl,Urdu,6,Muslim,YES,5 Letters and 1 Word,
Monir,Shining,,Girl,Persian,3,Muslim,YES,5 Letters and 1 Word,
Muneera,"Variant Of Munira: Luminous, Brilliant, Illuminating,",,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Mardhiah,One who is loved and respected by all,,Girl,Urdu,5,Muslim,NO,8 Letters and 1 Word,
Mouna,"Wish, Desire,",,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Rameesa,Small spear,,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Randa,To dance (Kiswahili),,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Reyah,Comfort,,Girl,Urdu,2,Muslim,YES,5 Letters and 1 Word,
Ravan,"Soul, Spirit",,Girl,Persian,9,Muslim,YES,5 Letters and 1 Word,
Ruqaya,"Name of the Prophet's daughterSee also in African, Hindu, Swahili for meaning,",,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Rasheeda,"Conscious, Pious, Wise, Mature,",,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Ruaa,Invisable,,Girl,Urdu,9,Muslim,YES,4 Letters and 1 Word,
Rabeea,In Muslim meaning is : Garden,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Rifqa,"Kindness, gentleness,",,Girl,Urdu,3,Muslim,YES,5 Letters and 1 Word,
Fasia,Brilliant Sira,,Girl,Urdu,2,Muslim,YES,5 Letters and 1 Word,
Faridah,"Unique,",,Girl,Arabic,2,Muslim,NO,7 Letters and 1 Word,
Fatihah,"In Sindhi meaning is : Opening,",,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Fanila,Worthy,,Girl,Urdu,5,Muslim,YES,6 Letters and 1 Word,
Fateeha,To Victory,,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Firdaws,"Variant of Firdaus: Garden; paradise; highest garden in paradise,",,Girl,Persian,8,Muslim,NO,7 Letters and 1 Word,
Fanan,Tree branch or twig,,Girl,Urdu,1,Muslim,YES,5 Letters and 1 Word,
Fazeen,"Increasing,",,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Falaknaz,Sky,,Girl,Urdu,8,Muslim,NO,8 Letters and 1 Word,
Fratema,"Chief, Head, Leader",,Girl,Persian,2,Muslim,NO,7 Letters and 1 Word,
Fereshteh,Angel,,Girl,Persian,5,Muslim,NO,9 Letters and 1 Word,
Kafla,The Sponsorship,,Girl,Urdu,8,Muslim,YES,5 Letters and 1 Word,
Khairah,"Good, best, well, safe, adv, very well,Goodness, welfare, happiness, health,",,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Kalie,"Beloved,",,Girl,Arabic,5,Muslim,YES,5 Letters and 1 Word,
Khashia,"Pious, devout, fem, of Khashi,",,Girl,Urdu,9,Muslim,NO,7 Letters and 1 Word,
Kashida,"Hardworking,",,Girl,Urdu,8,Muslim,NO,7 Letters and 1 Word,
Khalidah,"Immortal,",,Girl,Arabic,1,Muslim,NO,8 Letters and 1 Word,
Khaatoon,"Variant Of Khatun: Lady, Noble Woman,",,Girl,Arabic,4,Muslim,NO,8 Letters and 1 Word,
Karimah,Giving,,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Kaheel,Gray eyes as beautiful,,Girl,Urdu,3,Muslim,YES,6 Letters and 1 Word,
Kuaybah,"A distinguished woman of her times was so named, She was the daughter of Saad al-Aslamiyah and she offered allegiance (bayah) to the Prophet PBUH,",,Girl,Urdu,4,Muslim,NO,7 Letters and 1 Word,
Pakdaman,Whose Footsteps Are Pure,,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Khatera,Memory,,Girl,Urdu,9,Muslim,NO,7 Letters and 1 Word,
Paloo,Pets,,Girl,Arabic,3,Muslim,YES,5 Letters and 1 Word,
Paeree,Base,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Parooti,The Daughter Of The Mountain,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Paaizah,Autumn,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Parichehra,Beautiful,,Girl,Arabic,2,Muslim,NO,10 Letters and 1 Word,
Paaiz,Greenery,,Girl,Arabic,2,Muslim,YES,5 Letters and 1 Word,
Majda,"Glory, honour, nobility,",,Girl,Urdu,4,Muslim,YES,5 Letters and 1 Word,
Permiz,Hope,,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Padeed,Appear,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Maja,"In greek meaning is : Mother,",,Girl,Arabic,4,Muslim,YES,4 Letters and 1 Word,
Ma as sama,"A noble hearted, generous lady, daughter of al-Muzaffar, had this name",,Girl,Urdu,4,Muslim,NO,10 Letters and 3 Word,
Mada,In irish meaning is : From Mathilda,,Girl,Arabic,1,Muslim,YES,4 Letters and 1 Word,
Mahsa,Like The Moon,,Girl,Persian,2,Muslim,YES,5 Letters and 1 Word,
Malka,"Fem, of Malik, queen,",,Girl,Urdu,2,Muslim,YES,5 Letters and 1 Word,
Mahdiyah,Rightly guided,,Girl,Urdu,8,Muslim,NO,8 Letters and 1 Word,
Rukan,"Steady, Confident,",,Girl,Arabic,7,Muslim,YES,5 Letters and 1 Word,
Rifza,Glowy,,Girl,Urdu,5,Muslim,YES,5 Letters and 1 Word,
Resha,Line,,Girl,Urdu,6,Muslim,YES,5 Letters and 1 Word,
Ruwayda,In Muslim meaning is : Walking gently,,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Rasi,Of spring gifts,,Girl,Arabic,7,Muslim,YES,4 Letters and 1 Word,
Pezwak,Voice,,Girl,Arabic,7,Muslim,YES,6 Letters and 1 Word,
Rafah,"Well-being,prosperity,",,Girl,Arabic,6,Muslim,YES,5 Letters and 1 Word,
Rawaha,"Name of a person,",,Girl,Urdu,1,Muslim,YES,6 Letters and 1 Word,
Reeja,Lord,,Girl,Urdu,7,Muslim,YES,5 Letters and 1 Word,
Rozal,Pretty Rose,,Girl,Urdu,9,Muslim,YES,5 Letters and 1 Word,
Rachna,Symbol Of Protection,,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Raabiah,"A bounding in green foliage, Name of a Sahabi who took part in the battle of Badr,",,Girl,Urdu,5,Muslim,NO,7 Letters and 1 Word,
Raziya,"Delighted, satisfied",,Girl,Urdu,9,Muslim,YES,6 Letters and 1 Word,
Fainan,With Beautiful Long Hair,,Girl,Arabic,1,Muslim,YES,6 Letters and 1 Word,
Forough,Brightness,,Girl,Persian,5,Muslim,NO,7 Letters and 1 Word,
Fiddah,"In Sindhi meaning is : Silver,",,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Faerie,"Tall, Pretty,",,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Fisa,silver,,Girl,Urdu,8,Muslim,YES,4 Letters and 1 Word,
Ridaa,(Rizaa,,Girl,Urdu,2,Muslim,YES,5 Letters and 1 Word,
Farani,Noor,,Girl,Arabic,9,Muslim,YES,6 Letters and 1 Word,
Kulthoom,In Muslim meaning is : Daughter of the prophet Mohammed,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Kulus,"Clearness, purity",,Girl,Urdu,5,Muslim,YES,5 Letters and 1 Word,
Fatinah,"Captivating,",,Girl,Arabic,6,Muslim,NO,7 Letters and 1 Word,
Faraal,"Name of lion, height,",,Girl,Urdu,5,Muslim,YES,6 Letters and 1 Word,
Kashifah,Revealer of Secrets,,Girl,Urdu,5,Muslim,NO,8 Letters and 1 Word,
Kochai,"Nomad,",,Girl,Urdu,2,Muslim,YES,6 Letters and 1 Word,
Koila,Charcoal,,Girl,Urdu,6,Muslim,YES,5 Letters and 1 Word,
Kaleema,"Variant Of Kalima: Speaker, Mouthpiece",,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Kouther,In Muslim meaning is : River in Jennah (paradise),,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Kalilah,"Darling, Sweetheart,",,Girl,Arabic,3,Muslim,NO,7 Letters and 1 Word,
Katayoun,A Female Character In Shahnameh,,Girl,Persian,4,Muslim,NO,8 Letters and 1 Word,
Paaina,Mirror,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Kharo,"Bird,",,Girl,Urdu,8,Muslim,YES,5 Letters and 1 Word,
Pamla,"Happy, In Pleasant Or Easy Circumstances",,Girl,Arabic,6,Muslim,YES,5 Letters and 1 Word,
Paakzadah,Laundryman,,Girl,Arabic,2,Muslim,NO,9 Letters and 1 Word,
Paaranj,Reward,,Girl,Arabic,4,Muslim,NO,7 Letters and 1 Word,
Khatiba,"Orator, Preacher",,Girl,Arabic,5,Muslim,NO,7 Letters and 1 Word,
Paritaa,Lover,,Girl,Arabic,1,Muslim,NO,7 Letters and 1 Word,
Paantree,Fragrance,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Pakdaman,Whose Footsteps Are Pure,,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Pardaakh,Bright,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Paraalak,Iron,,Girl,Arabic,8,Muslim,NO,8 Letters and 1 Word,
Raiqa,"Pure, clear, tranquil",,Girl,Urdu,4,Muslim,YES,5 Letters and 1 Word,
Rumi,"Beauty, Flow",,Girl,Arabic,4,Muslim,YES,4 Letters and 1 Word,
Paakdaman,Pure,,Girl,Arabic,8,Muslim,NO,9 Letters and 1 Word,
Raidah,"In Sindhi meaning is : Leader, pioneer,",,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Rafif,"to gleam, shimmer",,Girl,Urdu,1,Muslim,YES,5 Letters and 1 Word,
Baddur,Little Full Moon,,Girl,Arabic,5,Muslim,YES,6 Letters and 1 Word,
Rayya,"Sated With Drink,",,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Bia,Blessed,,Girl,Arabic,8,Muslim,YES,3 Letters and 1 Word,
Rufia,Loving,,Girl,Urdu,4,Muslim,YES,5 Letters and 1 Word,
Badi'a,"Unprecedented, Admirable, Unique,",,Girl,Arabic,6,Muslim,YES,6 Letters and 1 Word,
Bari'at,Beautiful And Witty Woman,,Girl,Arabic,8,Muslim,NO,7 Letters and 1 Word,
Roshna,Light Spreaders,,Girl,Urdu,8,Muslim,YES,6 Letters and 1 Word,
Bahameen,Spring,,Girl,Persian,9,Muslim,NO,8 Letters and 1 Word,
Bakura,"Coming early,",,Girl,Urdu,5,Muslim,YES,6 Letters and 1 Word,
Basm,Smile,,Girl,Arabic,3,Muslim,YES,4 Letters and 1 Word,
Buhaysah,"In Sindhi meaning is : A narrator of hadith,",,Girl,Arabic,1,Muslim,NO,8 Letters and 1 Word,
Bahamin,Spring,,Girl,Persian,8,Muslim,NO,7 Letters and 1 Word,
Bodh,"Perfume, Scent",,Girl,Persian,3,Muslim,YES,4 Letters and 1 Word,
Baseerat,"Variant Of Basirat: Insight, Perception",,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Bahja,happiness,,Girl,Urdu,4,Muslim,YES,5 Letters and 1 Word,
Qazah,Colorful,,Girl,Arabic,7,Muslim,YES,5 Letters and 1 Word,
Qazwin,The Name Of A City,,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Qaatia'a,Bird,,Girl,Arabic,6,Muslim,NO,8 Letters and 1 Word,
Qabaachah,A Cloth,,Girl,Arabic,3,Muslim,NO,9 Letters and 1 Word,
Bashirah,"Variant Of Bashira: Glad Tiding, Happy News,",,Girl,Arabic,4,Muslim,NO,8 Letters and 1 Word,
Qabool-Un-Nisa,Cool Wind Of Morning,,Girl,Arabic,1,Muslim,NO,14 Letters and 1 Word,
Qadr-Un-Nisaa,Order,,Girl,Arabic,5,Muslim,NO,13 Letters and 1 Word,
Qantarah,Bridge,,Girl,Arabic,4,Muslim,NO,8 Letters and 1 Word,
Qaatirah,Train Engine,,Girl,Arabic,9,Muslim,NO,8 Letters and 1 Word,
Qaara'a,The End,,Girl,Arabic,7,Muslim,NO,7 Letters and 1 Word,
Qanadeez,Silk Cloth,,Girl,Arabic,1,Muslim,NO,8 Letters and 1 Word,
Qataf,Fruite,,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Bazif,"Exult, To Boast",,Girl,Arabic,9,Muslim,YES,5 Letters and 1 Word,
Bariqa,"Light, lightning",,Girl,Arabic,2,Muslim,YES,6 Letters and 1 Word,
Quraa,Happy,,Girl,Arabic,4,Muslim,YES,5 Letters and 1 Word,
Bayad,Awareness,,Girl,Urdu,8,Muslim,YES,5 Letters and 1 Word,
Bolour,Crystal,,Girl,Persian,1,Muslim,YES,6 Letters and 1 Word,
Baha,"Value, Worth",,Girl,Urdu,4,Muslim,YES,4 Letters and 1 Word,
Bandia,Layouts,,Girl,Urdu,4,Muslim,YES,6 Letters and 1 Word,
Basafa,Pure,,Girl,Arabic,3,Muslim,YES,6 Letters and 1 Word,
Banki,The Maintenance,,Girl,Urdu,9,Muslim,YES,5 Letters and 1 Word,
Bazma,Body of gamers,,Girl,Urdu,9,Muslim,YES,5 Letters and 1 Word,
